MerchantProductID;Title;ProductURL;Price;Description;ImageURL;Brand;MPN;SKU;Availability;MerchantCategory;ShippingWeight;Condition;B_Category ;custom_label_1;custom_label_2;custom_label_3
2970;12" Stainless Steel Commercial-Grade Utility Tongs;https://www.forthechef.com/12-stainless-steel-commercial-grade-utility-tongs.html;6.99 USD;Perfect for a variety of applications, these 12" extra heavyweight utility tongs add quality and convenience to several kitchen settings.  Crafted from heavy gauge stainless steel with coiled spring, these tongs ensure durability and longevity.  They feature classic, scallop-edged ends that make it easy to move, turn, and grab foods from the buffet or flipping meat on the grill.  Available in three sizes, these heavyweight utility tongs come in handy for outdoor grilling, buffet stations, table service, and more. ;https://www.forthechef.com/media/catalog/product/9/4/944002039.jpg;FortheChef;UT-12HT;944002039;in stock;Jet Serveware, Jet Utensils Tongs & Whisks, Kitchen Tools > Prep Tools > Cooking Utensils, Recipe Materials > Pan Roasted Three-Pepper Salsa ;0.43 lbs;new;4005;Jet Serveware, Jet Utensils Tongs & Whisks, Kitchen Tools > Prep Tools > Cooking Utensils, Recipe Materials > Pan Roasted Three-Pepper Salsa ;Greater than 2;
2971;16" Stainless Steel Commercial-Grade Utility Tongs;https://www.forthechef.com/16-stainless-steel-commercial-grade-utility-tongs.html;7.99 USD;Perfect for a variety of applications, these 16" extra heavyweight utility tongs add quality and convenience to several kitchen settings.  Crafted from heavy 1.2 mm thick stainless steel with coiled spring, these tongs ensure durability and longevity.  They feature classic, scallop-edged ends that make it easy to move, turn, and grab foods from the buffet or flipping meat on the grill.  Available in three sizes, these heavyweight utility tongs come in handy for outdoor grilling, buffet stations, table service, and more. ;https://www.forthechef.com/media/catalog/product/9/4/944002046.jpg;FortheChef;UT-16HT;944002046;in stock;Jet Serveware, Jet Utensils Tongs & Whisks, Recipe Materials > Buffalo Popcorn Shrimp, Kitchen Tools > Prep Tools > Cooking Utensils;0.53 lbs;new;4005;Jet Serveware, Jet Utensils Tongs & Whisks, Recipe Materials > Buffalo Popcorn Shrimp, Kitchen Tools > Prep Tools > Cooking Utensils;Greater than 2;
2973;12" Stainless Steel Utility Tong with Silicone Tips and Lock Clip;https://www.forthechef.com/12-stainless-steel-utility-tong-with-silicone-tips-and-lock-clip.html;8.99 USD;These 12" utility tongs will add quality and convenience to several of your kitchen tasks. Made to use on non-stick coated pans, they will prevent scratching and damaging of pans. Crafted from stainless steel and heat-resistant up to 600 degrees Fahrenheit, these tongs feature scallop-edged ends that make it easy to move, turn, and rotate foods when cooking or serving, a locking clip, and non-slip silicone grips on the handle and silicone tips that will prevent dropping during use. They are available in two sizes to suit your cooking needs. ;https://www.forthechef.com/media/catalog/product/6/4/642030184.jpg;FortheChef;UTS-12K;642030184;in stock;Jet Serveware, Jet Utensils Tongs & Whisks, Kitchen Tools > Prep Tools > Cooking Utensils;0.40 lbs;new;4005;Jet Serveware, Jet Utensils Tongs & Whisks, Kitchen Tools > Prep Tools > Cooking Utensils;Greater than 2;
2974;7" Stainless Steel Utility Tong with Silicone Tips and Locking Ring;https://www.forthechef.com/7-stainless-steel-utility-tong-with-silicone-tips-and-locking-ring.html;6.99 USD;These 7" utility tongs will add quality and convenience to several of your kitchen tasks. Made to use on non-stick coated pans, they will prevent scratching and damaging of pans. Crafted from stainless steel and heat-resistant up to 600 degrees Fahrenheit, these tongs feature scallop-edged ends that make it easy to move, turn, and rotate foods when cooking or serving and a locking clip and non-slip silicone tips that will prevent dropping during use. ;https://www.forthechef.com/media/catalog/product/6/4/642030160.jpg;FortheChef;UT-7K;642030160;in stock;Jet Serveware, Jet Utensils Tongs & Whisks, Kitchen Tools > Prep Tools > Cooking Utensils;0.09 lbs;new;4005;Jet Serveware, Jet Utensils Tongs & Whisks, Kitchen Tools > Prep Tools > Cooking Utensils;Greater than 2;
2975;10" Stainless Steel French Whip;https://www.forthechef.com/10-stainless-steel-french-whip.html;6.99 USD;Channel your inner Parisian pastry chef with this French whip. Ideal for whisking egg whites to make a delicate meringue pie, this professional-grade utensil is designed for light, airy mixing. The whip is crafted entirely of premium stainless steel to resist rust and corrosion and will not chemically react with acidic food. A well balanced handle allows this French whip to sit comfortably in the palm of your hand and prevents hand fatigue, so you can make a variety of treats with ease. ;https://www.forthechef.com/media/catalog/product/9/4/944005191.jpg;FortheChef;FN-10;944005191;in stock;Jet Utensils Tongs & Whisks, Kitchen Tools > Prep Tools > Cooking Utensils;0.39 lbs;new;3597;Jet Utensils Tongs & Whisks, Kitchen Tools > Prep Tools > Cooking Utensils;Greater than 2;
2976;12" Stainless Steel French Whip;https://www.forthechef.com/12-stainless-steel-french-whip.html;7.99 USD;Channel your inner Parisian pastry chef with this French whip. Ideal for whisking egg whites to make a delicate meringue pie, this professional-grade utensil is designed for light, airy mixing. The whip is crafted entirely of premium stainless steel to resist rust and corrosion and will not chemically react with acidic food. A well balanced handle allows this French whip to sit comfortably in the palm of your hand and prevents hand fatigue, so you can make a variety of treats with ease. ;https://www.forthechef.com/media/catalog/product/9/4/944005207.jpg;FortheChef;FN-12;944005207;in stock;Jet Utensils Tongs & Whisks, Recipe Materials > Ghost Jello Shot, Kitchen Tools > Prep Tools > Cooking Utensils;0.49 lbs;new;3597;Jet Utensils Tongs & Whisks, Recipe Materials > Ghost Jello Shot, Kitchen Tools > Prep Tools > Cooking Utensils;Greater than 2;
2977;10" Stainless Steel Piano Whip;https://www.forthechef.com/10-stainless-steel-piano-whip.html;6.99 USD;Whip up some fresh cream using this delightful piano whip. The large bulbous head and long wires allow more air into liquids, for lighter and airier results. This professional-quality utensil is crafted entirely from premium stainless steel to resist rust and corrosion, and will not chemically react with acidic food. A weighted balanced, stainless steel handle is designed for easy use and to prevent hand fatigue. This piano whip features a metal loop attached to the top of the head for convenient hanging storage when not in use. ;https://www.forthechef.com/media/catalog/product/9/4/944007027.jpg;FortheChef;PN-10;944007027;in stock;Jet Utensils Tongs & Whisks, Kitchen Tools > Prep Tools > Cooking Utensils;0.34 lbs;new;3597;Jet Utensils Tongs & Whisks, Kitchen Tools > Prep Tools > Cooking Utensils;Greater than 2;
2978;12" Stainless Steel Piano Whip;https://www.forthechef.com/12-stainless-steel-piano-whip.html;6.99 USD;Whip up some fresh cream using this delightful piano whip. The large bulbous head and long wires allow more air into liquids, for lighter and airier results. This professional-quality utensil is crafted entirely from premium stainless steel to resist rust and corrosion, and will not chemically react with acidic food. A weighted balanced, stainless steel handle is designed for easy use and to prevent hand fatigue. This piano whip features a metal loop attached to the top of the head for convenient hanging storage when not in use. ;https://www.forthechef.com/media/catalog/product/9/4/944007034.jpg;FortheChef;PN-12;944007034;in stock;Jet Utensils Tongs & Whisks, Kitchen Tools > Prep Tools > Cooking Utensils;0.37 lbs;new;3597;Jet Utensils Tongs & Whisks, Kitchen Tools > Prep Tools > Cooking Utensils;Greater than 2;
2979;10" Flat-Blade Heat-Resistant Silicone Spatula;https://www.forthechef.com/10-flat-blade-heat-resistant-silicone-spatula.html;6.99 USD;A great utensil for a number of baking and cooking needs, this 10" economy silicone scraper is a staple in any kitchen. It features a sturdy plastic handle for a secure grip and a fine-edge tapered contour that is perfect for icing and smearing. The flexible silicone flat blade can mix, spread, or scrape out batters and sauces and easily reach into all the corners and crevices of bowls, pans, and jars to remove all the last bits of ingredients. Available in three different lengths, this scraper is heat-resistant to up to 500 degrees Fahrenheit, making it a safe and convenient tool for all of your culinary creations. ;https://www.forthechef.com/media/catalog/product/6/4/642013910.jpg;FortheChef;PSD-10;642013910;in stock;Jet Baker, Jet Utensils Tongs & Whisks, Bakeware > Baking & Pastry Tools, Kitchen Tools > Specialty Tools > Baking & Pastry Tools;0.12 lbs;new;3196;Jet Baker, Jet Utensils Tongs & Whisks, Bakeware > Baking & Pastry Tools, Kitchen Tools > Specialty Tools > Baking & Pastry Tools;Greater than 2;
2980;14" Flat-Blade Heat-Resistant Silicone Spatula;https://www.forthechef.com/14-flat-blade-heat-resistant-silicone-spatula.html;8.99 USD;A great utensil for a number of baking and cooking needs, this 14" economy silicone scraper is a staple in any kitchen. It features a sturdy plastic handle for a secure grip and a fine-edge tapered contour that is perfect for icing and smearing. The flexible silicone flat blade can mix, spread, or scrape out batters and sauces and easily reach into all the corners and crevices of bowls, pans, and jars to remove all the last bits of ingredients. Available in three different lengths, this scraper is heat-resistant to up to 500 degrees Fahrenheit, making it a safe and convenient tool for all of your culinary creations. ;https://www.forthechef.com/media/catalog/product/6/4/642013903.jpg;FortheChef;PSD-14;642013903;in stock;Jet Baker, Jet Utensils Tongs & Whisks, Bakeware > Baking & Pastry Tools, Kitchen Tools > Specialty Tools > Baking & Pastry Tools;0.28 lbs;new;3196;Jet Baker, Jet Utensils Tongs & Whisks, Bakeware > Baking & Pastry Tools, Kitchen Tools > Specialty Tools > Baking & Pastry Tools;Greater than 2;
2981;16" Flat-Blade Heat-Resistant Silicone Spatula;https://www.forthechef.com/16-flat-blade-heat-resistant-silicone-spatula.html;8.99 USD;A great utensil for a number of baking and cooking needs, this 16" economy silicone scraper is a staple in any kitchen. It features a sturdy plastic handle for a secure grip and a fine-edge tapered contour that is perfect for icing and smearing. The flexible silicone flat blade can mix, spread, or scrape out batters and sauces and easily reach into all the corners and crevices of bowls, pans, and jars to remove all the last bits of ingredients. Available in three different lengths, this scraper is heat-resistant to up to 500 degrees Fahrenheit, making it a safe and convenient tool for all of your culinary creations. ;https://www.forthechef.com/media/catalog/product/6/4/642013897.jpg;FortheChef;PSD-16;642013897;in stock;Jet Baker, Bakeware > Baking & Pastry Tools, Kitchen Tools > Specialty Tools > Baking & Pastry Tools;0.30 lbs;new;3196;Jet Baker, Bakeware > Baking & Pastry Tools, Kitchen Tools > Specialty Tools > Baking & Pastry Tools;Greater than 2;
2982;4 Piece Stainless Steel Premium Display Riser Set;https://www.forthechef.com/4-piece-stainless-steel-premium-display-riser-set.html;114.99 USD;Create a dazzling presentation of appetizers or small bites using this four piece riser display set. With the rippling water impression in a gleaming mirror-finish, this riser display set is a sophisticated addition to any table or buffet setting. Place the risers in descending order or arrange in a diamond formation for a unique display. Crafted from mirror-finish 18/10 stainless steel, this riser display set resists rust and corrosion and is weighted to provide a safe and stable surface. For convenient storage, simply nest the risers inside each other before storing. This elegant riser display complements any decor and coordinates perfectly with the trays from the collection. ;https://www.forthechef.com/media/catalog/product/6/4/642035080.jpg;FortheChef;HRS-4;642035080;in stock;Jet Serveware, Tabletop > Baskets, Bowls & Trays;12.60 lbs;new;4009;Jet Serveware, Tabletop > Baskets, Bowls & Trays;Greater than 100;
2983;Premium Stainless Steel Oblong Display Tray, 12-5/8" x 7-1/4" x 1";https://www.forthechef.com/premium-stainless-steel-oblong-display-tray-12-5-8-x-7-1-4-x-1.html;40.99 USD;Dress up your cocktail hour offerings or serve fine hors d'oeuvres on this brilliant rectangular display tray. Crafted from mirror-finish 18/10 stainless steel, this display tray resists rust and corrosion. When the light hits this tray, the rippling impression gives a glimmering water effect, replicating the waves in the ocean. Available in three different sizes, this tray is designed to complement any decor and coordinates perfectly with any other serving piece from the (name) collection. ;https://www.forthechef.com/media/catalog/product/6/4/642034977.jpg;FortheChef;HPO-12;642034977;in stock;Jet Serveware, Tabletop > Baskets, Bowls & Trays;2.00 lbs;new;4009;Jet Serveware, Tabletop > Baskets, Bowls & Trays;Greater than 25;
